kingdom	phylum	class	order	family	genus	species	sample_id	WF_50	WF_51	WF_52	WF_53	WF_54	WF_55	WF_56	WF_57	WF_58	WF_59	WF_25	WF_24	WF_27	WF_26	WF_21	WF_20	WF_23	WF_22	WF_29	WF_28	WF_36	WF_37	WF_34	WF_35	WF_32	WF_33	WF_30	WF_31	WF_38	WF_39	WF_89	WF_88	WF_83	WF_82	WF_81	WF_80	WF_87	WF_86	WF_85	WF_84	WF_94	WF_95	WF_96	WF_97	WF_90	WF_91	WF_92	WF_93	WF_204	WF_202	WF_203	WF_201	WF_18	WF_19	WF_14	WF_15	WF_16	WF_17	WF_10	WF_11	WF_12	WF_13	WF_69	WF_68	WF_61	WF_60	WF_63	WF_62	WF_65	WF_64	WF_67	WF_66	WF_6	WF_7	WF_4	WF_5	WF_2	WF_3	WF_1	WF_8	WF_9	WF_78	WF_79	WF_72	WF_73	WF_70	WF_71	WF_76	WF_77	WF_74	WF_75	WF_47	WF_46	WF_45	WF_44	WF_43	WF_42	WF_41	WF_40	WF_49	WF_48
d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Marinifilaceae	g__Odoribacter	Odoribacter splanchnicus	OTU-04274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	348	0	0	0	1912	0	2466	0	0	0	0	0	2461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1229	0	0
d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	g__Alistipes	Alistipes HGM05561	OTU-11384	0	1911	0	1578	0	2262	0	1097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1322	0	0	0	0	0
d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	g__Alistipes	Alistipes sp.	OTU-01721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1896	0	3758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	g__Alistipes	Alistipes finegoldii	OTU-01769	0	0	0	0	0	0	0	0	0	0	0	545	172	232	0	259	0	575	995	0	0	364	0	875	0	2215	0	883	0	540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	g__Alistipes	Alistipes sp.	OTU-13512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	491	0	909	0	0	0	2442	0	909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	568	0	0	0
d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	g__Alistipes	Alistipes sp.	OTU-12560	0	0	302	895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	314	0	0	325	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1935	0	0	0	255	0	0	0	0	0	0	0	0	448	0	846	827	0	0	0	0	0	355	0	0	0	0	0	0	233	0	153	0	383	0	0	0	0	0	0	0	187	246	0	0	0	0	0
d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	g__Alistipes	Alistipes finegoldii	OTU-13278	0	0	0	0	0	0	0	0	0	0	390	0	259	236	0	185	0	0	213	205	0	62	0	87	195	107	298	60	0	106	0	172	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1032	51	55	0	229	0	55	0	101	0	0	0	0	0	0	0	0	0	0	0	836	0	794	0	46	0	0	156	0	140	0	0	0	0	0	369	94	0	438	0	0	0	0	0	0	0	0	629	0
d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	g__Alistipes	Alistipes putredinis	OTU-12409	0	829	0	804	0	530	0	309	0	0	0	0	480	311	0	295	0	0	264	260	0	0	0	0	260	198	487	0	0	0	0	0	0	0	0	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205	0	582	0	261	0	0	300	0	373	0	0	0	0	395	0	0	0	0	0	308	0	0	0	0	0
d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	g__Alistipes	Alistipes shahii	OTU-13387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3012	0	0	0	1112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2167	0	1311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	g__Alistipes_A	Alistipes sp.	OTU-01773	0	316	0	859	0	401	0	894	0	0	0	386	0	0	0	0	0	277	0	0	0	237	0	453	0	0	0	0	0	538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258	0	988	0	292	0	613	0	398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	652	0	0	0	0	0
d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	g__Alistipes_A	Alistipes indistinctus	OTU-12538	0	0	375	0	0	0	481	0	245	0	0	0	0	0	0	0	0	0	0	0	0	437	2443	0	0	0	0	0	0	0	0	0	0	0	0	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	364	0	312	0	0	0	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187	0	0	0	0	0	504	0	0	311	290	0	273	0	222	0	0	0	0	0	0	0	0	616	0
d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	g__Alistipes_A	Alistipes sp.	OTU-13346	0	0	0	0	0	0	0	0	0	0	0	0	1313	1366	0	1753	0	0	569	0	0	0	0	0	0	360	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	g__RC9	RC9 sp.	OTU-05007	0	0	0	0	0	0	0	0	0	0	0	0	480	546	0	743	0	0	1295	0	0	0	0	0	0	1933	0	1531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Tannerellaceae	g__Parabacteroides	Parabacteroides distasonis	OTU-12837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	655	0	0	0	3058	0	630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Tannerellaceae	g__Parabacteroides	Parabacteroides merdae	OTU-12243	0	0	136	0	140	0	132	0	24	92	87	70	105	124	0	70	81	49	48	162	270	54	397	52	195	68	235	22	144	97	0	0	112	0	0	21	0	38	24	112	0	0	0	0	0	0	0	0	40	0	77	28	304	66	187	0	387	108	238	0	218	0	0	0	0	37	0	0	26	0	0	0	132	0	140	79	322	86	0	77	0	58	42	87	55	72	114	54	122	62	66	0	0	0	81	0	110	0	169	25	0
d__Bacteria	p__Cyanobacteria	c__Melainabacteria	o__Gastranaerophilales	f__Gastranaerophilaceae	g__Zag111	Zag111 sp.	OTU-05573	0	1174	0	799	0	2310	0	675	0	0	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	851	0	0	0	0	0
d__Bacteria	p__Cyanobacteria	c__Melainabacteria	o__Gastranaerophilales	f__Gastranaerophilaceae	g__Zag1	Zag1 sp.	OTU-12038	397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	374	0	0	178	0	0	0	0	236	0	362	0	0	0	0	0	1052	0	0	0	0	462	410	767	0	0	0	0	0	0	0	0	0	0	0	0	177	0	211	0	0	0	310	0	267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238	0	0	0	0	498	173	0	371
d__Bacteria	p__Desulfobacteraeota_A	c__Desulfovibrionia	o__Desulfovibrionales	f__Desulfovibrionaceae	g__Bilophila	Bilophila wadsworthia	OTU-10798	0	0	0	0	0	0	0	0	0	0	0	0	683	757	0	1237	0	0	643	0	0	0	0	0	0	735	0	1611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Desulfobacteraeota_A	c__Desulfovibrionia	o__Desulfovibrionales	f__Desulfovibrionaceae	g__Desulfovibrio	Desulfovibrio fairfieldensis	OTU-05088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	545	0	0	0	1060	0	792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2803	0	0	0	0	0	1122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	351	0
d__Bacteria	p__Desulfobacteraeota_A	c__Desulfovibrionia	o__Desulfovibrionales	f__Desulfovibrionaceae	g__Desulfovibrio	Desulfovibrio piger	OTU-13026	0	0	0	0	0	0	0	0	0	0	0	0	1757	1212	0	876	0	0	698	0	0	0	0	0	0	448	0	577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Bacillus	Bacillus subtilis	OTU-14140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1843	0	0	0	0	2120	0	2362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelatoclostridiaceae	g__Erysipelatoclostridium	Erysipelatoclostridium HGM09805	OTU-12086	0	0	0	0	0	0	0	0	0	0	0	0	759	1409	0	1103	0	0	1257	0	0	0	0	0	0	0	0	808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelatoclostridiaceae	g__Erysipelatoclostridium	Erysipelatoclostridium sp.	OTU-12559	0	0	0	0	0	0	0	0	0	0	0	0	0	579	0	520	0	0	289	0	0	0	0	336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1196	0	0	0	698	0	1177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	541	0	0	485	0	0	0	0	0	0	0	0	0	0	376	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelatoclostridiaceae	g__Erysipelatoclostridium	Erysipelatoclostridium sp.	OTU-12037	0	0	0	0	0	0	0	0	0	0	0	0	540	488	0	513	0	0	980	0	0	0	0	0	0	958	0	353	0	0	0	0	0	0	0	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265	0	0	0	157	0	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	315	0	0	504	0	0	165	0	102	0	0	0	0	76	0	0	0	0	0	0	79	0	0	0	0
d__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelatoclostridiaceae	g__Erysipelatoclostridium	Clostridium ramosum	OTU-13181	201	0	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	348	0	323	289	0	0	1190	293	456	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	955	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	291	0	0	0	176	535	0	0	270
d__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelatoclostridiaceae	g__Erysipelatoclostridium	Clostridium spiroforme	OTU-12888	0	0	0	0	0	0	0	0	0	0	0	0	995	809	0	637	0	0	1050	0	0	0	0	0	0	930	0	615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelatoclostridiaceae	g__Stoquefichus	Stoquefichus sp.	OTU-13309	0	0	0	0	0	0	0	0	0	206	0	66	84	130	0	175	0	0	0	338	0	122	0	72	373	0	373	0	0	91	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	170	0	63	0	203	104	250	0	0	83	150	0	374	0	0	0	0	175	0	0	0	0	0	0	375	0	154	73	280	95	0	152	0	0	231	0	207	0	0	0	0	215	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelotrichaceae	d__Bacteria	Erysipelotrichaceae HGM09839	OTU-12297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	427	314	0	0	0	0	405	0	0	0	0	0	0	0	0	359	0	0	0	0	0	328	0	0	0	2366	0	0	0	0	0	0	321	0	0	0	0	0	0	0	0	0	0	662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Eubacterium_D	Eubacterium sp.	OTU-12874	0	0	0	0	0	0	0	0	0	0	5394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Eubacterium_D	Eubacterium sp.	OTU-11840	397	0	0	0	0	0	0	0	0	0	0	0	0	324	0	262	0	0	0	668	0	0	0	0	865	248	1451	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	568	0	0	0	0	0	0	335	0	0	0
d__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Holdemanella	Holdemanella HGM09868	OTU-01794	0	0	0	0	0	0	0	0	164	54	0	0	0	0	0	0	136	0	0	0	508	0	522	0	0	0	0	0	290	0	0	49	0	34	35	0	111	0	0	0	0	0	0	0	0	0	0	0	145	133	172	729	362	28	0	0	193	17	0	0	0	0	0	0	0	164	0	0	0	0	0	0	578	0	556	37	0	82	0	0	0	0	21	0	34	0	0	0	0	34	0	0	0	0	0	0	0	0	191	0	0
d__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Holdemanella	Holdemanella sp.	OTU-12017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	559	0	0	0	1128	0	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Holdemanella	Holdemanella sp.	OTU-13555	0	559	0	336	0	166	0	166	0	0	0	0	0	0	0	0	0	220	0	0	223	0	184	0	0	0	0	0	0	521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263	0	0	544	0	0	0	611	0	184	0	253	0	0	0	196	0	0	0	0	0	0	0	452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	383	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Merdibacter	Merdibacter HGM09883	OTU-12042	0	336	0	644	0	273	0	377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	833	0	0	56	466	0	0	100	0	69	0	0	0	0	0	0	0	0	0	0	644	0	769	0	0	0	0	0	0	89	0	0	0	0	0	61	149	0	81	0	0	0	0	305	0	0	0	0	0
d__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Merdibacter	Merdibacter HGM09885	OTU-14015	92	223	0	196	77	177	0	122	0	403	370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	658	0	548	0	0	100	179	0	0	80	158	0	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	199	114	76	271	0	128	116
d__Bacteria	p__Firmicutes	c__Bacilli	o__Haloplasmatales	f__Turicibacteraceae	g__Turicibacter	Turicibacter sanguinis	OTU-13390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1094	0	0	0	0	826	0	640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	552	0	1674	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Firmicutes	c__Bacilli	o__Haloplasmatales	f__Turicibacteraceae	g__Turicibacter	Turicibacter sanguinis	OTU-13068	0	0	0	0	0	287	0	0	0	0	339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	580	0	0	864	1004	0	686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	768	0	0	0	653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	g__Enterococcus	Enterococcus faecalis	OTU-12272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	447	871	0	0	0	1233	0	0	577	1352	0	0	0	0	319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	Lactobacillus acidophilus	OTU-14076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	610	0	0	534	0	0	152	0	950	0	249	0	970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	294	0	0	0	0	0	0	0	1253	0	0
d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus_B	Lactobacillus ruminis	OTU-23699	0	2112	0	295	0	788	0	1456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	413	0	0	0	0	0
d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus_B	Lactobacillus salivarius	OTU-12275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	501	1370	0	0	0	1868	0	0	782	528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus_C	Lactobacillus paracasei	OTU-12585	531	0	0	249	0	280	0	0	0	187	0	0	0	0	0	0	448	0	0	587	0	0	0	0	361	0	230	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	493	0	0	183	0	354	0	0	180
d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus_C	Lactobacillus rhamnosus	OTU-13102	364	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	219	84	0	0	129	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224	0	59	0	0	0	507	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	633	0	228	0	0	913	0	0	412
d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus_D	Lactobacillus sakei	OTU-05333	1179	0	0	0	0	0	0	0	0	0	670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2176	0	0	0	0	445	0	0	473
d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus_H	Lactobacillus fermentum	OTU-13103	0	0	0	0	0	0	0	46	0	0	0	104	0	0	0	0	0	0	0	0	0	530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	583	0	0	0	1364	0	979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1281	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus_H	Lactobacillus mucosae	OTU-12555	0	517	0	992	0	0	0	1328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1658	0	0	0	0	0
d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Leuconostoc	Leuconostoc citreum	OTU-12214	0	0	0	134	177	0	122	0	0	194	0	0	0	0	0	0	109	0	0	442	0	0	82	0	261	0	433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	561	127	175	0	155	93	0	90	311	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	550	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	133	92	137	0	110	0	76
